hgnc_symbol	chromosome_name
ATP11C	X
AC009803.2	12
AL391597.1	1
HSPE1P7	16
AC009803.1	12
UBA52P7	12
AC009387.1	12
CR2	1
AC012668.1	2
AC093850.1	2
LINC02463	12
AC012157.3	12
LINC00607	2
MRPS16	10
NDRG1	8
GCGR	17
RFWD3	16
AC016394.3	10
AC016394.2	10
DNAJC9	10
DNAJC9-AS1	10
GALR1	18
FTLP6	11
C1QBPP2	11
LINC01614	2
AC012668.2	2
TMPOP2	16
RCE1	11
AC012668.3	2
NUDT13	10
TSEN2	3
SNHG25	17
AL121990.1	1
CD86	3
KIF22	16
ABCB10	1
BDP1P	18
AC124254.2	18
C11orf80	11
AC123786.1	18
AC123786.2	18
AC123786.3	18
AL928596.1	X
PPTC7	12
LINC01029	18
AL807740.1	X
AC068630.1	3
CATSPER3	5
KIAA1257	3
MCRIP1	17
CPSF1	8
AC009133.4	16
NXPH4	12
MTND5P11	5
MTND6P4	5
MTND4P12	5
MTCYBP18	5
MTND4LP30	5
TEX2	17
PCBD2	5
AC006077.2	5
MTND3P25	5
AC112484.4	3
EFCC1	3
POMC	2
ACAD9	3
ZNF223	19
SLC24A4	14
AC134978.1	18
CASR	3
AC067968.1	19
ZNF284	19
ZNF222	19
MRPL55	1
ADCK5	8
SHMT2	12
HMGN2P19	1
CHMP7	8
ATP6V1FNB	7
FLNC-AS1	7
PEAK1	15
NDUFA10	2
KCP	7
AC007336.3	16
AC132872.5	17
MMP2	16
RPL23AP66	12
CYCSP5	1
MANSC1	12
LINC01970	17
AC087465.1	15
AC060773.1	15
AC132872.1	17
LINC01381	2
CATSPERE	1
LOH12CR2	12
MLKL	16
TCTEX1D4	1
PLK3	1
KDSR	18
RBSN	3
CD7	17
FLNC	7
MMP15	16
AC007336.2	16
MMP2-AS1	16
RPL31P57	17
AC122136.1	2
AC007619.2	12
HNRNPA1P23	3
BORCS5	12
AC012182.2	16
FA2H	16
CXorf66	X
CSTA	3
TAF5L	1
AL589987.2	X
SPATA3	2
AC009132.1	16
PPP1R27	17
AC026771.1	16
CFAP20	16
AC093382.1	2
CCDC58	3
SFT2D3	2
HNRNPA3P3	X
WDR33	2
AL589987.1	X
FO393408.1	X
AL137014.1	X
AC008406.3	5
AC008406.2	5
AC008406.1	5
OR6B2	2
C5orf66-AS1	5
SPATA3-AS1	2
AL451007.1	1
DESI2	1
PITX1	5
OR6B3	2
OR9S24P	2
OR5S1P	2
C5orf66	5
AC099508.1	16
CUL4B	X
ATP6V1F	7
AC026691.1	5
C5orf66-AS2	5
AC009107.2	16
FAM162A	3
AC009107.1	16
WDR59	16
CSNK2A2	16
MACROH2A1	5
WDR5B	3
AC007619.1	12
COPS9	2
DUSP16	12
C16orf70	16
RPS17P17	X
TRPC5OS	X
SOX3	X
AL451007.3	1
TRPC5	X
AL844175.1	X
AL451007.2	1
BX323046.2	1
AC005191.1	X
ASB6	9
DPRXP7	X
ZNRF1	16
AL392112.1	X
RTL4	X
NDUFA4L2	12
LHFPL1	X
R3HCC1	8
AC083798.2	3
HMGB3P30	X
AC083798.1	3
AC108673.1	3
AC096861.1	3
AC137834.2	12
GP9	3
KPNA1	3
AMOT	X
ITGB1BP2	X
SECTM1	17
B3GNT9	16
AL590762.3	X
FAM172BP	3
AL590762.2	X
TRMT10C	3
AC002072.1	X
AL023877.1	X
AL031183.1	X
AC233289.1	X
TRADD	16
AC021092.1	19
XACT	X
QTRT1P1	X
AL953862.2	X
AC021092.2	19
AL953862.1	X
LINC02178	16
FAM96AP2	1
AC007493.1	16
AC073861.1	3
AL136379.1	1
PCNP	3
SSU72P1	X
AC011676.2	8
AL359510.2	1
AC011676.1	8
AC011676.3	8
ZNF224	19
AL359510.1	1
AC011676.5	8
MIF4GD	17
AC007283.1	2
BTBD19	1
SLC45A4	8
AC007283.2	2
OTOS	2
CFLAR	2
C2orf72	2
AC009407.1	2
AC092824.1	12
AC084198.3	3
AL355812.1	X
CPLX1	4
HTR2C	X
RPL36AP53	X
HSPA8P7	X
SH2B2	7
AC012157.2	12
SNRPGP18	12
MED13L	12
C4B	CHR_HSCHR6_MHC_MCF_CTG1
PECAM1	17
AC007608.4	16
AC007608.1	16
NKD1	16
AC007608.2	16
GGA3	17
URB2	1
FBXL8	16
AC007608.3	16
SNX20	16
CNTRL	9
AL590369.1	9
HVCN1	12
HSF4	16
IL13RA2	X
C9orf50	9
PECR	2
COL12A1	6
TMEM169	2
TCTN1	12
AC130895.1	12
SCARA3	8
MREG	2
AL354983.1	1
AC011676.4	8
HMGB1P26	1
AC036176.1	18
LINC01300	8
LINC01682	1
AC100803.3	8
AC074143.1	16
GPR20	8
IMPDH1P10	2
CFLAR-AS1	2
MRPS7	17
ZBTB11-AS1	3
AC100803.2	8
ZBTB11	3
NTMT1	9
CACNA1G	17
RAB43	3
PTP4A3	8
RPL24	3
LINC01736	1
LINC02080	17
AC108673.2	3
AC016168.5	17
LINC00868	17
ISY1-RAB43	3
AC084198.4	3
PDCL3P4	3
CEP97	3
ISY1	3
AC124861.4	2
AC124861.3	2
AC124861.1	2
AC016168.2	17
AC016168.4	17
AC016168.1	17
TEX19	17
AC132938.5	17
MGAT5B	17
UTS2R	17
AC132938.2	17
PDHA1P1	3
AC139887.3	4
CYP21A1P	CHR_HSCHR6_MHC_MCF_CTG1
AC139887.5	4
LDHD	16
AC091390.1	7
SLMAP	3
AC099508.2	16
COX20	1
AC009133.1	16
AC120114.4	16
MAZ	16
ZFP1	16
KLHL34	X
AC009078.1	16
SNHG1	11
CTRB2	16
HNRNPU	1
AC012184.4	16
AC012184.3	16
NXPE3	3
DDX19A	16
BX088723.1	X
RARRES2P3	X
AL807742.1	X
AC009133.5	16
AC009133.2	16
NFKBIZ	3
MVP	16
AC020651.1	3
AC010205.1	12
AC012184.2	16
CNKSR2	X
PRRT2	16
DDX19B	16
MCTS1	X
AC009133.6	16
PAGR1	16
AP002981.1	8
HSPE1P14	8
MILR1	17
AC091390.3	7
RPS12P15	8
AP002852.1	8
ODF1	8
AC090984.1	15
POU5F1P2	8
HMG20A	15
PSMD1	2
AL136988.1	1
GALNT2	1
TNXA	CHR_HSCHR6_MHC_MCF_CTG1
AL136988.2	1
SPDYE6	7
C1GALT1C1	X
H3P46	X
AC011890.1	X
PA2G4P1	X
CT47B1	X
AC008162.1	X
AC008162.2	X
PTCH2	1
CT47A12	X
OGFOD3	17
AL670379.6	X
PGBD5	1
INGX	X
AL590763.2	X
AL590762.4	X
CT47A11	X
HTR2B	2
TAF1	X
AL159141.1	14
SYCP3	12
STK19B	CHR_HSCHR6_MHC_MCF_CTG1
CYBC1	17
AL136380.1	1
GPC1	2
CHPT1	12
AC100803.4	8
PRKRIP1	7
LINC00632	X
MROH5	8
AC110619.1	2
AC091390.4	7
AC091390.5	7
AC046168.1	15
AC046168.2	15
HNRNPA1P38	8
CDR1	X
AL451048.1	X
AL590762.1	X
CAPNS2	16
LPCAT2	16
KLF10	8
PRSS54	16
AC007336.1	16
C4A	CHR_HSCHR6_MHC_MCF_CTG1
AL670379.4	X
CT47A10	X
CCDC113	16
SPANXB1	X
ATP5MFP4	17
AL137789.1	1
POLG2	17
CR1	1
AC234778.1	X
LDOC1	X
CYCSP40	17
AL670379.10	X
AL133516.1	1
SEC14L1	17
SPANXA1	X
AC235097.1	X
RBMX2P2	X
SPANXC	X
AC234779.1	X
SPANXA2	X
SPANXA2-OT1	X
C4A-AS1	CHR_HSCHR6_MHC_MCF_CTG1
PROK2	3
AC096970.1	3
SPANXD	X
CCNB1IP1P1	1
EIF2B3	1
MAGEC3	X
MAGEC1	X
ALKBH4	7
AC107385.2	4
AC073517.1	7
ORAI2	7
AP002851.1	8
ADI1P2	8
GASAL1	8
AC053503.1	2
FGG	4
HEXD	17
DNPEP	2
OGT	X
GAK	4
SNHG20	17
AC132938.3	17
HEXD-IT1	17
AC108673.3	3
AC079384.2	12
AC079384.1	12
AC020651.2	3
AC106712.2	3
CR1L	1
LINC02085	3
CD46P1	1
CDCA4P3	1
AL137789.2	1
KIAA0895L	16
NOL3	16
BCAR1	16
LINGO1-AS2	15
AC105133.2	15
AC105133.1	15
AC105265.1	3
AC105265.2	3
LINGO1	15
AC105265.3	3
AC112219.1	3
UBE2Q2P9	3
LINC00877	3
ZPLD1	3
LINGO1-AS1	15
AC112219.2	3
LINC00870	3
CCDC137P	3
AL023773.2	X
AL031073.1	X
GNPTAB	12
MAGEC2	X
AL031073.2	X
AL109620.1	X
AL023773.1	X
AC009078.3	16
DNMT3A	2
CTRB1	16
AC063950.1	12
AC009118.2	16
AC009118.1	16
AC063938.1	3
GINS3	16
NDUFA4P2	3
AC046144.1	3
TUBBP11	3
RAP1BP2	3
AC009078.2	16
AC091804.1	3
HSPE1P4	12
LINC02137	16
LINC02457	12
SPANXN4	X
LINC00173	12
AC079907.2	12
AC084398.1	12
DRAM1	12
SPANXN3	X
PGBD4P6	X
MAP1LC3B2	12
AC239727.1	X
MTND2P39	X
MTND1P33	X
NENFP2	12
AC084398.2	12
SLITRK4	X
HNRNPH1P2	X
SPANXN2	X
CNBP	3
ALCAM	3
AL500522.1	X
AL500522.2	X
AC134508.2	3
UBE2NL	X
AC134508.1	3
AC234064.1	X
RRM2P4	X
HNRNPCP10	X
CYCSP44	X
RYBP	3
AL713923.1	X
AC125603.4	12
SPANXN1	X
AC125603.3	12
AC125603.2	12
AC104435.2	3
AC125603.1	12
C12orf49	12
RENBP	X
SLC39A4	8
RPS27P12	3
AC090013.1	12
RNFT2	12
EXOC3L1	16
AC233992.3	8
AL391256.1	X
AC104435.1	3
PPIAP35	1
MRPS17P1	1
AC083806.3	12
AL109653.1	X
AL109653.2	X
AL109653.3	X
SLITRK2	X
AC097369.2	3
AL109913.1	X
ELL2P4	X
Z97180.1	X
WASHC3	12
AC134050.1	3
SHQ1	3
FBN3	19
COPG1	3
AC137695.3	3
HRK	12
ARMC9	2
AC083806.1	12
CBX3P5	12
VEZT	12
AC127164.1	12
AC083806.2	12
AC026368.1	12
FBXW8	12
AC018738.1	2
HCFC1	X
AC009163.5	16
AC009163.7	16
TMEM170A	16
CSPG4P13	15
AC009163.4	16
AC009054.1	16
CFDP1	16
HCFC1-AS1	X
E2F4	16
AC009054.2	16
TESC	12
NUP37	12
TTC21B-AS1	2
CXorf51B	X
AC079907.1	12
CXorf51A	X
CYP21A2	CHR_HSCHR6_MHC_MCF_CTG1
Z99497.1	X
Z99497.2	X
TMEM187	X
AL589669.1	X
AL591022.1	X
AL096861.1	X
AL009048.1	X
AC016925.1	X
AC016925.2	X
AC016925.3	X
L29074.1	X
PSMD12P	3
FMR1-AS1	X
FBXO21	12
LAPTM4BP2	3
ATF6B	CHR_HSCHR6_MHC_MCF_CTG1
AC022211.3	17
TESC-AS1	12
SLC25A19	17
TNXB	CHR_HSCHR6_MHC_MCF_CTG1
TTC21B	2
PPP4R2	3
GXYLT2	3
EBLN2	3
FTH1P23	3
DES	2
UROD	1
AC053503.3	2
HECTD3	1
COX7A2	6
AF096876.1	21
CLDN17	21
AC004231.3	17
KRT12	17
LINC00307	21
CLDN8	21
RPL8P2	21
KRTAP24-1	21
KRTAP25-1	21
KRTAP26-1	21
KRTAP27-1	21
KRTAP23-1	21
KRTAP13-6P	21
PRRX2-AS1	9
KRT20	17
PRRX2	9
KRTAP13-2	21
AC025030.2	12
ZNF75BP	12
AC025030.1	12
TMEM117	12
KRT39	17
KRT23	17
NDUFB2P1	4
LRAT	4
AC004231.1	17
KRTAP13-1	21
KRTAP13-3	21
KRTAP13-4	21
PKP4-AS1	2
PKP4	2
PTP4A2P1	17
CACNA1G-AS1	17
AC021491.3	17
AC004590.1	17
LILRB1	CHR_HSCHR19LRC_PGF2_CTG3_1
CU467612.1	CHR_HSCHR19LRC_PGF2_CTG3_1
PGAP1	2
REN	1
AL592114.2	1
AC073896.5	12
COQ10A	12
KISS1	1
AC005042.1	2
AC005042.3	2
AC005042.2	2
LILRB4	CHR_HSCHR19LRC_PGF2_CTG3_1
KRTAP13-5P	21
KRTAP15-1	21
GOLT1A	1
AC025253.1	12
LILRP1	CHR_HSCHR19LRC_PGF2_CTG3_1
KRTAP19-1	21
AC025253.2	12
AL592114.3	1
KRTAP19-2	21
LINC00628	1
RPS23P4	4
PLEKHA6	1
KRTAP19-3	21
KRTAP19-4	21
AL592114.1	1
LILRP2	CHR_HSCHR19LRC_PGF2_CTG3_1
KIR3DL3	CHR_HSCHR19LRC_PGF2_CTG3_1
KIR2DS2	CHR_HSCHR19LRC_PGF2_CTG3_1
MCM4	8
KIR2DL2	CHR_HSCHR19LRC_PGF2_CTG3_1
AL606489.2	1
AL606489.1	1
PIK3C2B	1
AC006111.3	16
AC006111.2	16
DNASE1	16
PPP1R15B	1
KIR3DP1	CHR_HSCHR19LRC_PGF2_CTG3_1
PLEKHF2	8
AC083836.1	8
LINC01298	8
C8orf37-AS1	8
AC024995.1	8
C8orf37	8
ATP5MC2P3	2
ANKRD44-IT1	2
AC017035.1	2
ANKRD44	2
HNRNPA3P15	2
ANKRD44-AS1	2
AC012339.2	8
AC012339.1	8
AC007992.1	8
AC007992.2	8
AP003465.3	8
GDF6	8
AL512306.1	1
MDM4	1
TRAP1	16
AC010746.2	2
NPM1P46	2
AL512306.3	1
AL512306.2	1
LRRN2	1
AL161793.1	1
AC096675.1	1
NFASC	1
AL391822.1	1
UQCRB	8
AP003465.2	8
LINC02266	4
KRTAP19-5	21
KRTAP19-9P	21
KRTAP19-10P	21
AP000567.1	21
RTN3P1	4
KRTAP19-11P	21
AC079228.1	4
KRTAP19-6	21
AC093796.1	4
NMNAT1P4	4
KRTAP19-7	21
KRTAP22-2	21
KRTAP6-3	21
KRTAP6-2	21
KRTAP22-1	21
BTF3P8	X
KRTAP6-1	21
ARHGEF9	X
KRTAP20-1	21
KRTAP20-4	21
KRTAP20-2	21
KRTAP20-3	21
KRTAP21-3	21
KRTAP21-1	21
KRTAP21-4P	21
KRTAP21-2	21
SMAD1-AS1	4
ARHGEF9-IT1	X
SMAD1-AS2	4
SMAD1	4
SF3B1	2
MTERF3	8
COQ10B	2
AC064843.1	2
DAPL1	2
OR7E89P	2
OR7E28P	2
PTGES	9
KRT40	17
PAN2	12
AP000244.1	21
KRTAP8-2P	21
CNPY2	12
KRTAP8-3P	21
AC073896.1	12
KRTAP3-3	17
AC073896.2	12
AC073896.3	12
CS	12
KRTAP8-1	21
KRTAP7-1	21
KRTAP3-2	17
OR7E90P	2
KRTAP11-1	21
KRTAP3-4P	17
MOB4	2
HSPE1	2
AC020550.1	2
HSPE1-MOB4	2
HSPD1	2
PTDSS1	8
HNRNPDP1	X
AP003548.1	8
AL355852.1	X
AMER1	X
ASB12	X
AL356317.2	X
MTMR8	X
AL356317.1	X
SDC2	8
PFN5P	X
SHC1P1	X
YWHAZP7	X
AC008655.1	19
MYH14	19
BCL2L12	19
IRF3	19
KRTAP19-8	21
KRTAP3-1	17
KRTAP1-5	17
UBE3AP2	21
KRTAP1-4	17
BTF3L4P2	2
TANC1	2
GSTM3P2	2
KRTAP1-3	17
KRTAP1-1	17
KAT6A	8
KRTAP2-1	17
CLASP2	3
COX6CP10	3
KRTAP2-2	17
KRTAP2-3	17
MMAA	4
AC093864.1	4
NCOA4P3	4
KRTAP2-4	17
KRTAP2-5P	17
KRTAP4-7	17
AC067852.1	17
AC100808.1	17
HSD17B1	17
KRTAP4-8	17
KRTAP4-16	17
KRTAP4-9	17
KRTAP4-11	17
KRTAP4-12	17
HSD17B1P1	17
NAGLU	17
C4orf51	4
AC104791.2	4
ZNF827	4
COASY	17
AC104791.1	4
KRTAP4-6	17
KRTAP4-5	17
KRTAP4-4	17
KRTAP4-3	17
AP000248.1	21
AP000563.1	21
TIAM1	21
AC067852.2	17
AP000251.1	21
KRTAP4-2	17
KRTAP4-1	17
KRTAP4-17P	17
SCN1A	2
KRTAP9-1	17
KRTAP9-12P	17
KRTAP9-2	17
WDSUB1	2
KRTAP9-3	17
KRTAP9-8	17
KRTAP9-4	17
KRTAP9-9	17
KRTAP9-6	17
KRTAP9-11P	17
KRTAP9-7	17
KRTAP9-10P	17
KRTAP29-1	17
KRTAP16-1	17
KRTAP17-1	17
TBC1D3P7	17
AC003958.1	17
AC103724.1	8
FBXW11P1	21
AC103724.2	8
KRT33A	17
AP000253.1	21
AC103724.4	8
AC103724.3	8
KRT33B	17
NELL2	12
AP000254.2	21
SOD1	21
SCN1A-AS1	2
KRT34	17
KRT31	17
SCN9A	2
KRT41P	17
KRT37	17
AC003958.2	17
AP3M2	8
KRT38	17
KRT43P	17
SPTAN1	9
AC009567.2	4
RBM46	4
AC009567.1	4
UBE2V1P4	9
Z99943.2	1
Z99943.1	1
ADCY10	1
TOR1B	9
TOR1A	9
AC097467.3	4
YWHAEP4	4
AC104407.1	4
AC097467.1	4
NPY2R	4
MAP9	4
USP20	9
C9orf78	9
GCSHP5	1
DCAF6	1
AL356481.3	9
WDR34	9
VTI1BP4	9
AL356481.2	9
MPC2	1
AC009506.2	2
BAZ2B	2
NAPSA	19
AC009506.3	2
AC008277.2	2
AC008277.1	2
KRT32	17
KRT35	17
KRT36	17
HMGN1P2	21
SCAF4	21
NAPSB	19
NR1H2	19
PCP4L1	1
AC019349.1	17
KRT13	17
AC108206.2	4
LINC01095	4
AC112220.1	3
MPZ	1
SDAD1P3	3
AC112220.2	3
AC009961.3	2
AC009961.1	2
AC097372.2	4
LSM6	4
AC008127.2	12
RACGAP1P	12
DBX2	12
AC008127.1	12
AP000255.1	21
TPT1P1	21
AC009248.3	12
KRT15	17
KCNC3	19
AC009248.2	12
PLEKHA8P1	12
ANO6	12
AC008655.2	19
AC009248.1	12
REELD1	4
AC097372.3	4
AC097372.1	4
HUNK-AS1	21
HUNK	21
AC074029.1	12
PHBP18	12
AC074029.3	12
AC074029.2	12
ASB8	12
PLAT	8
AC067852.5	17
PSMC3IP	17
KRT19	17
LINC00159	21
AP000265.1	21
PDCD6IP	3
MLX	17
AC097467.2	4
AC097467.4	4
AC097526.1	4
MTCYBP17	4
AF241728.2	X
AF241728.1	X
AL158207.1	9
MTND6P17	4
C3orf35	3
CFAP126	1
MTND5P9	4
SDHC	1
AL158207.2	9
FNBP1	9
MTND4P8	4
AC009961.4	2
CD302	2
MID1IP1-AS1	X
MID1IP1	X
LY75-CD302	2
MTND3P3	4
MTCO3P9	4
MTATP6P9	4
UBE2V2	8
AC009961.2	2
MARCHF7	2
LY75	2
AC108879.1	X
MTCO2P9	4
LINC00974	17
MTCO1P9	4
MTND2P33	4
LINC01281	X
SLC10A7	4
MTND1P22	4
AC107208.1	4
LINC01282	X
CCDC184	12
LINC01283	X
AC074029.4	12
OR10AD1	12
KRT9	17
AC024257.3	12
GAPDHP1	X
MIS18A	21
MIS18A-AS1	21
AC091810.1	X
AL592164.1	X
RPS11P7	X
AC024257.1	12
AL592164.2	X
AC024257.5	12
H1-7	12
AC092198.1	X
AC024257.2	12
PRMT1	19
AC011495.3	19
CPT1C	19
AC020663.3	16
UBN1	16
ADM5	19
KRT14	17
GLYR1	16
URB1	21
MRAP	21
MRAP-AS1	21
OR8S21P	12
OR5BJ1P	12
OR8T1P	12
AC090115.1	12
OR5BT1P	12
ZNF641	12
AC024257.4	12
OR5BK1P	12
GPR161	1
AL136141.1	9
AC104989.1	8
AC105029.1	8
RPL29P19	8
ITGA9	3
NDUFAF4P3	3
ITGA9-AS1	3
RPL21P135	3
AC041040.1	8
AC026904.1	8
AC022915.2	8
LINC02599	8
AC022915.1	8
LINC02847	8
AC026904.2	8
AC022915.3	8
AC067852.4	17
RETREG3	17
TUBG1	17
ANP32D	12
TIPRL	1
C12orf54	12
RPS10P20	12
AC089987.2	12
RPL34P1	1
AL021397.1	1
GPR107	9
OR8S1	12
AC089987.1	12
GUCY1A1	4
AC104083.1	4
OR5BS1P	12
LALBA	12
ANKRD36BP1	1
SFT2D2	1
BCOR	X
EFCAB1	8
OR11M1P	12
GPRACR	9
NCS1	9
ATP5MGP7	17
HMGB3P27	17
AC005086.3	7
CNOT3	CHR_HSCHR19LRC_LRC_T_CTG3_1
AC091304.7	CHR_HSCHR15_1_CTG8
AC080128.3	3
AL355480.4	1
MIR1290	1
AC012314.12	CHR_HSCHR19LRC_LRC_S_CTG3_1
NLRP2	CHR_HSCHR19LRC_LRC_I_CTG3_1
MIR30E	1
MIR554	1
MIR3155B	10
MIR4686	11
MIR6726	1
MIR7107	12
RPS9	CHR_HSCHR19LRC_LRC_I_CTG3_1
AC099677.6	1
CCL4	CHR_HSCHR17_10_CTG4
MIR624	14
MIR2110	10
ARHGAP11B	CHR_HSCHR15_4_CTG8
MIR3160-2	11
MIR493	14
MIR4689	1
MIR548Z	12
MIR4632	1
MIR320D1	13
MIR4703	13
MIR1193	14
MIR208A	14
MIR4694	11
MIR496	14
MIR1266	15
MIR7973-1	15
MIR3685	12
MIR4309	14
MIR138-2	16
MIR6776	17
MIR6762	12
MIR5701-3	15
MIR378J	17
MIR6781	17
MIR8059	17
MIR4514	15
MIR3665	13
MIR3156-2	18
MIR6794	19
MIR1910	16
MIR485	14
MIR519E	19
MIR330	19
MIR1302-2	1
MIR6772	16
MIR3614	17
BX248413.1	CHR_HSCHR6_MHC_SSTO_CTG1
MIR518E	19
MIR4437	2
MIR4256	1
MIR4525	17
MIR3681	2
MIR639	19
MIR5703	2
MIR6737	1
RDH13	CHR_HSCHR19LRC_PGF2_CTG3_1
MIR4444-1	2
AC023491.1	KI270731.1
MIR6797	19
MIR522	19
MIR466	3
MIR3119-2	1
MIR3606	2
RPS9	CHR_HSCHR19LRC_LRC_J_CTG3_1
MIR6803	19
MIR1244-1	2
MIR6824	3
MIR4666A	1
MIR1256	1
MIR6818	22
MIR3195	20
MIR603	10
MIR1914	20
MIR4446	3
MIR3201	22
MIR4487	11
MIR5682	3
AL513534.2	10
MIR4795	3
MIR4793	3
MIR16-2	3
MIR4505	14
MIR3919	3
MIR1228	12
LENG1	CHR_HSCHR19LRC_LRC_T_CTG3_1
MIR5002	3
MIR6825	3
MIR1263	3
MIR548AH	4
MIR544A	14
MIR575	4
MIR20A	13
MIR3155A	10
MIR548G	4
MIR6891	6
MIR943	4
MIR369	14
MIR4696	11
MIR4478	9
MIR6764	14
MIR5687	5
MIR1179	15
MIR1200	7
MIR4457	5
MIR3977	5
MIR6074	12
MIR3689D2	9
MIR1185-2	14
MIR548H5	6
MIR764	X
MIR4320	18
MIR377	14
MIR4292	9
MIR6728	1
MIR548AM	X
MIR9-3	15
MIR3914-1	7
MIR4272	3
MIR6769A	16
SNORD116-11	15
MIR542	X
MIR6127	1
MIR6850	8
MIR892C	X
MIR6865	17
MIR8084	8
MIR6862-2	16
MIR491	9
MIR4683	10
RNU6-197P	4
MIR6800	19
RN7SKP271	20
RNU6-511P	3
MIR1207	8
MIR519A2	19
MIR3689B	9
MIR6743	11
AP003392.15	11
MIR1323	19
MIR4472-1	8
MIR4430	2
MIR106A	X
MIR1244-3	12
RN7SL83P	7
MIR302E	11
AC007405.1	2
AL512604.1	9
MIR548J	22
MIR320D2	X
MIR16-1	13
MIR2355	2
MIR8088	X
MIR3159	11
RNU6-418P	1
MIR4270	3
AC116535.1	11
AC040170.1	16
RN7SKP147	21
MIR548AS	13
MIR424	X
CNOT3	CHR_HSCHR19LRC_COX2_CTG3_1
MIR644A	20
MIR3167	11
MIR4804	5
MIR6813	20
MIR224	X
AP001160.5	11
RN7SL801P	5
MIR4722	16
RNU7-21P	9
MIR613	12
RNU1-23P	20
MIR6830	5
MIR8069-1	21
RNU6-191P	4
RN7SL336P	6
MIR636	17
MIR616	12
MIR6724-2	21
RNU6-1068P	12
MIR584	5
RNU6-1153P	16
SNORD52	CHR_HSCHR6_MHC_QBL_CTG1
MIR331	12
MIR4634	5
SNORD4B	17
MIR3923	3
MIR4529	18
AL158154.1	9
RNU6-500P	5
MIR7110	3
RNU1-36P	4
MIR587	6
AC024561.1	5
MIR621	13
RNU6-491P	12
MIR4751	19
MIR5707	7
RNU6-1005P	16
MIR548F3	5
MIR3171	14
MIR521-2	19
RN7SKP76	16
AC009951.3	2
RNU6-583P	4
SNORD115-10	15
MIR124-2	8
MIR6846	8
MIR4709	14
RNU1-132P	1
MIR7158	2
AL355074.1	14
AC011405.2	5
MIR652	X
MIR4665	9
RNU6-1034P	17
RNA5SP306	10
MIR5590	2
MIR2116	15
MIR450B	X
AC008412.1	5
AL033518.1	6
RNU6-1001P	2
RN7SL606P	17
MIR149	2
SNORD35B	19
RNU6-1184P	7
MIR888	X
MIR630	15
RN7SL860P	19
RNA5SP502	X
MIR5692B	21
AL627171.2	14
RNA5SP301	10
AL158011.1	1
RN7SL815P	3
SNORD102	13
MIR631	15
MIR8082	4
AL137067.1	9
AL096840.1	1
RNA5SP44	1
ABBA01000935.1	CHR_HG2022_PATCH
RNA5SP200	5
MIR4313	15
AC023891.1	3
RNU6-552P	14
MIR3140	4
RNA5SP362	12
FP671120.3	21
RN7SKP56	6
MIR3180-4	16
MIR378E	5
AC243791.1	CHR_HSCHR16_1_CTG1
RNU6-278P	20
RNU6-189P	14
RNY1P8	13
SNORD115-11	15
RNU6-118P	11
AL590622.1	10
MIR4314	17
MIR5692A1	7
AL355987.6	9
RNU6-1306P	11
RNU1-151P	1
MIR6875	7
RNA5SP326	10
RNU4-71P	8
MIR4315-1	17
RN7SL91P	X
AC118141.1	4
MIR548I3	8
MIR638	19
RNU1-86P	Y
RNU6-670P	3
RNU6-326P	7
AC025169.1	5
RNU2-15P	1
RN7SKP181	15
MIR325	X
AP000704.1	21
MIR517B	19
AC092066.2	19
RNU1-154P	1
AL451074.1	1
AL355353.1	6
RNU6-615P	4
AC002980.1	X
MIR526A2	19
RN7SKP51	6
RNA5SP367	12
AL159159.1	13
RN7SL300P	3
RNU2-38P	1
AL137060.6	13
AL135939.1	20
MIR3128	2
RNU6-419P	14
AC105267.1	3
RNU1-75P	1
AC023794.1	12
RN7SL594P	20
AL590283.1	X
MIR4796	3
RNU6-153P	6
CU104682.2	CHR_HSCHR19LRC_PGF2_CTG3_1
RNVU1-2A	CHR_HSCHR1_4_CTG31
SNORA31	13
AL359641.2	X
AC136612.1	KI270728.1
AC087441.1	11
RNA5SP106	2
RNU6-187P	2
RNA5SP141	3
MIR4801	4
AL391095.5	20
AC069200.2	4
SNORA68	19
RNA5SP289	9
MIR126	9
RNU6-982P	19
NRON	9
RNU6-1057P	17
RNU1-15P	7
AP006442.1	11
AP000648.1	11
MIR1184-2	X
AC137767.1	12
BX927194.2	CHR_HSCHR6_MHC_MANN_CTG1
RNU6-170P	18
RNY3P15	6
AL353804.6	X
RN7SL177P	5
RNA5SP329	11
RNU6-784P	4
AL389886.1	20
MIR4421	1
AC079802.1	2
RNU6-111P	2
AL135998.3	14
RN7SKP221	22
MIR4422	1
RNU6-631P	15
RN7SL810P	13
SNORD63	5
RNU5F-7P	X
AL354926.1	CHR_HG2022_PATCH
RNU6-1174P	3
LENG1	CHR_HSCHR19LRC_LRC_J_CTG3_1
MIR3156-1	10
RN7SL555P	20
RNU5E-5P	12
SNORD16	15
AL591004.1	6
AC104984.1	17
SNORA5A	7
SNORD20	2
AP005482.1	18
AC021422.1	15
MIR107	10
RNU6-682P	8
RN7SL47P	6
RNA5SP45	1
RNU6-1274P	10
AC005722.2	17
AL132709.5	14
MIR3158-1	10
RNA5SP349	11
RNY4P3	16
RN7SL790P	X
AL390239.1	9
RNA5SP292	9
MIR6503	11
AC009509.1	12
RNU6-401P	15
AL158801.5	14
AL049840.3	14
CR759733.1	CHR_HSCHR6_MHC_DBB_CTG1
RNU1-139P	21
RNU7-63P	16
RNU6-704P	1
MIR6514	11
AC243687.1	CHR_HSCHR15_4_CTG8
